npv_eur,irr
3259547747.1623087,0.19682136526453187
-1185002538.7549467,0.1001100136361
-695515866.0578718,0.034266815732155204
-2476625307.04653,
-446141786.59652007,0.05700985182952883
893614939.3549792,0.11282259631322322
2850718911.3403883,0.1849419135100822
970125435.4521829,0.12280606211393061
344868836.15502644,0.09529087351121888
-54116563.46965848,0.06737404986549117
-1788511627.3011742,
-73211462.04458708,0.0658602836222136
-2229546065.549918,
-1136204905.1871016,
-208920479.58552593,0.06322782485821861
-2138141160.6054678,
1172401848.0961862,0.13239183188212084
144725192.25406587,0.07673299644154137
-434329771.2149081,
-787649640.3164644,0.032236272618059336
405563061.0349188,0.08452503326492863
-658064487.473624,0.03102021738108779
-2142611304.8254266,
875254294.899059,0.09636579293912803
2991738134.5491724,0.18122199825552404
2048371130.8660727,0.14080258841870383
-2382714317.283517,
-705796886.2312146,0.01865148323861575
1607678839.6746185,0.1590415529828473
-1072353794.4901118,0.021976759979757943
95922127.82620725,0.07376013051629886
-2329906807.2902746,
-523520737.8029035,0.050198593667519394
-16491946.544301875,0.06805823266218776
-1032686910.6077013,0.025930328677172862
1331610835.966237,0.140520462282328
100889585.42703208,0.08015251354909447
-476538824.0305021,0.05576218789267215
2000667199.7632158,0.15805111827862672
1114281229.0184588,0.10449292013321651
52905524.86677002,0.07372319506444927
-2456485517.5966287,
-409101321.95033765,0.04179613341110819
-404501063.6696466,0.054971222684030395
-2405475533.7355227,
-153862925.89667082,0.06490299851960041
-1777838640.7992256,
-811020741.8996767,0.03266957648924555
-695628538.4002252,-0.03473709937173295
-936935699.5813773,0.035878468400138766
-512999268.59264755,0.03075598265211861
-2341383638.1784086,
-1585096282.3554487,0.10011
635076206.7315663,0.11106092957564875
-687937268.27743,0.039824331790323096
-1123540001.7493455,0.002061357404307971
-1445488454.9215918,0.10011
-2371032696.078596,
-1587533136.1302624,0.10011000002659898
-1015040763.3316281,
-1944159927.0339892,
1440927223.216458,0.14646371293552096
472851168.8585588,0.08609249398885861
270589200.3652051,0.08921291185737797
1466786478.9041255,0.10892966952266243
-2088484451.2653146,
-1345141553.2623587,0.03428472915501703
400073555.22175556,0.09347158089614697
-1472510592.698442,0.10011
-753723553.3715906,0.04033995369199523
-1425486135.2475047,
-1623438309.1988516,
388351560.3026973,0.08121020528349827
-1852790334.9996934,
-1632974397.1228075,0.10011
-903239137.5944061,
513515849.74362516,0.0888579420511488
-2921069727.4696207,
-907513241.976494,0.1605502636448991
-1779791053.239335,
331464101.9634112,0.08920446862612942
-1930646259.428729,
687429789.024339,0.12113976180711042
464168796.25348246,0.09219415729656134
-1432089592.4439797,
-164296435.3028643,0.062045497706136064
419883179.74595463,0.08652592256261812
1310522923.9927068,0.14615097118921638
-2142501199.656867,
-866281517.4672914,0.023681067668680493
-1822721174.3129268,
4102935895.4807262,0.2147042988189262
974142062.1086475,0.1359958875015355
